fonte_categoria,fonte_nome,rotulo,url
transparencia,Conjunto de Dados,Licitações 2022-04,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/licitacoes-contratos/licitacao-2022-04_0.zip
transparencia,Conjunto de Dados,Licitações 2022-05,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/licitacoes-contratos/licitacao-2022-05_0.zip
transparencia,Conjunto de Dados,Licitações 2022-06,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/licitacoes-contratos/licitacao-2022-06_0.zip
transparencia,Conjunto de Dados,Licitações 2022-07,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/licitacoes-contratos/licitacao-2022-07_0.zip
transparencia,Conjunto de Dados,Licitações 2022-08,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/licitacoes-contratos/licitacao-2022-08_0.zip
transparencia,Conjunto de Dados,Licitações 2022-09,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/licitacoes-contratos/licitacao-2022-09_0.zip
transparencia,Conjunto de Dados,Licitações 2022-10,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/licitacoes-contratos/licitacao-2022-10_0.zip
transparencia,Conjunto de Dados,Licitações 2022-11,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/licitacoes-contratos/licitacao-2022-11_0.zip
transparencia,Conjunto de Dados,Licitações 2022-12,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/licitacoes-contratos/licitacao-2022-12_0.zip
transparencia,Conjunto de Dados,Licitações 2023-01,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/licitacoes-contratos/licitacao-2023-01_0.zip
transparencia,Conjunto de Dados,Licitações 2023-02,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/licitacoes-contratos/licitacao-2023-02_0.zip
transparencia,Conjunto de Dados,Licitações 2023-03,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/licitacoes-contratos/licitacao-2023-03_0.zip
transparencia,Conjunto de Dados,Licitações 2023-04,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/licitacoes-contratos/licitacao-2023-04_0.zip
transparencia,Conjunto de Dados,Licitações 2023-05,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/licitacoes-contratos/licitacao-2023-05_0.zip
transparencia,Conjunto de Dados,Licitações 2023-06,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/licitacoes-contratos/licitacao-2023-06_0.zip
transparencia,Conjunto de Dados,Licitações 2023-07,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/licitacoes-contratos/licitacao-2023-07_0.zip
transparencia,Conjunto de Dados,Licitações 2023-08,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/licitacoes-contratos/licitacao-2023-08_0.zip
transparencia,Conjunto de Dados,Licitações 2023-09,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/licitacoes-contratos/licitacao-2023-09_0.zip
transparencia,Conjunto de Dados,Licitações 2023-10,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/licitacoes-contratos/licitacao-2023-10_0.zip
transparencia,Conjunto de Dados,Licitações 2023-11,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/licitacoes-contratos/licitacao-2023-11_0.zip
transparencia,Conjunto de Dados,Licitações 2023-12,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/licitacoes-contratos/licitacao-2023-12_0.zip
transparencia,Conjunto de Dados,Licitações 2024-01,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/licitacoes-contratos/licitacao-2024-01_0.zip
transparencia,Conjunto de Dados,Licitações 2024-02,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/licitacoes-contratos/licitacao-2024-02_0.zip
transparencia,Conjunto de Dados,Licitações 2024-03,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/licitacoes-contratos/licitacao-2024-03_0.zip
transparencia,Conjunto de Dados,Licitações 2024-04,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/licitacoes-contratos/licitacao-2024-04_0.zip
transparencia,Conjunto de Dados,Licitações 2024-05,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/licitacoes-contratos/licitacao-2024-05_0.zip
transparencia,Conjunto de Dados,Licitações 2024-06,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/licitacoes-contratos/licitacao-2024-06_0.zip
transparencia,Conjunto de Dados,Licitações 2024-07,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/licitacoes-contratos/licitacao-2024-07_0.zip
transparencia,Conjunto de Dados,Licitações 2024-08,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/licitacoes-contratos/licitacao-2024-08_0.zip
transparencia,Conjunto de Dados,Licitações 2024-09,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/licitacoes-contratos/licitacao-2024-09_0.zip
transparencia,Conjunto de Dados,Licitações 2024-10,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/licitacoes-contratos/licitacao-2024-10_0.zip
transparencia,Conjunto de Dados,Licitações 2024-11,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/licitacoes-contratos/licitacao-2024-11_0.zip
transparencia,Conjunto de Dados,Licitações 2024-12,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/licitacoes-contratos/licitacao-2024-12_0.zip
transparencia,Conjunto de Dados,Pareceres,https://transparencia.tce.sp.gov.br/conjunto-de-dados#collapse-accordion-818-8
transparencia,Conjunto de Dados,Pareceres,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/pareceres/pareceres.zip
transparencia,Conjunto de Dados,Alterações Orçamentárias - 2019,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/alteracoes-orcamentarias/alteracoes_orcamentarias_2019.zip
transparencia,Conjunto de Dados,Alterações Orçamentárias - 2018,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/alteracoes-orcamentarias/alteracoes_orcamentarias_2018.zip
transparencia,Conjunto de Dados,Alterações Orçamentárias - 2017,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/alteracoes-orcamentarias/alteracoes_orcamentarias_2017.zip
transparencia,Conjunto de Dados,Alterações Orçamentárias - 2016,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/alteracoes-orcamentarias/alteracoes_orcamentarias_2016.zip
transparencia,Conjunto de Dados,Alterações Orçamentárias - 2015,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/alteracoes-orcamentarias/alteracoes_orcamentarias_2015.zip
transparencia,Conjunto de Dados,Programa - 2024,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/relatorio-atividades/programa_2024.csv
transparencia,Conjunto de Dados,Programa - 2023,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/relatorio-atividades/programa_2023.csv
transparencia,Conjunto de Dados,Programa - 2022,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/relatorio-atividades/programa_2022.csv
transparencia,Conjunto de Dados,Programa - 2021,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/relatorio-atividades/programa_2021.csv
transparencia,Conjunto de Dados,Programa - 2020,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/relatorio-atividades/programa_2020.csv
transparencia,Conjunto de Dados,Programa - 2019,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/relatorio-atividades/programa_2019.csv
transparencia,Conjunto de Dados,Programa - 2018,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/relatorio-atividades/programa_2018.csv
transparencia,Conjunto de Dados,Programa - 2017,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/relatorio-atividades/programa_2017.csv
transparencia,Conjunto de Dados,Programa - 2016,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/relatorio-atividades/programa_2016.csv
transparencia,Conjunto de Dados,Programa - 2015,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/relatorio-atividades/programa_2015.csv
transparencia,Conjunto de Dados,Ação com ODS - 2024,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/relatorio-atividades/acao_comODS_2024.csv
transparencia,Conjunto de Dados,Ação com ODS - 2023,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/relatorio-atividades/acao_comODS_2023.csv
transparencia,Conjunto de Dados,Ação com ODS - 2022,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/relatorio-atividades/acao_comODS_2022.csv
transparencia,Conjunto de Dados,Ação com ODS - 2021,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/relatorio-atividades/acao_comODS_2021.csv
transparencia,Conjunto de Dados,Ação com ODS - 2020,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/relatorio-atividades/acao_comODS_2020.csv
transparencia,Conjunto de Dados,Ação - 2019,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/relatorio-atividades/acao_2019.csv
transparencia,Conjunto de Dados,Ação - 2018,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/relatorio-atividades/acao_2018.csv
transparencia,Conjunto de Dados,Ação - 2017,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/relatorio-atividades/acao_2017.csv
transparencia,Conjunto de Dados,Ação - 2016,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/relatorio-atividades/acao_2016.csv
transparencia,Conjunto de Dados,Ação - 2015,https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/relatorio-atividades/acao_2015.csv
transparencia,Conjunto de Dados,"Resultado das Análises Audesp (LRF, Ensino, Saúde)",https://transparencia.tce.sp.gov.br/conjunto-de-dados#collapse-accordion-818-11
transparencia,Conjunto de Dados,"Resultado das Análises Audesp (LRF, Ensino, Saúde)",https://transparencia.tce.sp.gov.br/sites/default/files/conjunto-dados/resultado_analises_audesp.zip
transparencia,Conjunto de Dados,Clique aqui,https://www.tce.sp.gov.br/pesquisa-de-processos
transparencia,Conjunto de Dados,Audesp,https://www4.tce.sp.gov.br/audesp/
transparencia,Conjunto de Dados,Responsaveis - Contas Irregulares,https://www.tce.sp.gov.br/relacao-de-responsaveis-por-contas-julgadas-irregulares
transparencia,Conjunto de Dados,Pesquisa de Processos,https://www.tce.sp.gov.br/processos
transparencia,Conjunto de Dados,Contas Anuais,https://www.tce.sp.gov.br/contas-anuais
